#Summary : 
#Best fitness Pop 1;0.925563
#Best fitness Pop 2;0.925563
#Std deviation Pop 1;0.0483146
#Std deviation Pop 2;0.195649
#Sensitivity;0.82194
#Specificity;0.988715
#Accuracy;0.929815
#PPV;0.975472
#RMSE;0.261703
#RRSE;1.64597
#RAE;1.38502
#MSE;0.0684883
#ADM;0.881791
#MDM;0.00348848
#Size;1
#OverLearn;0.7

#Parameters : 
#Generations;200
#Population size;120
#Number of rules;5
#Number of var per rule;3
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.01
#Fixed vars;0
#Sensitivity weight;0.94
#Specificity weight;0.98
#Accuracy weight;0
#PPV weight;0
#RMSE weight;0.1
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.6
#OverLearn weight;0

#Fuzzy system : 
 IF  THEN  is MF 1
 IF  THEN  is MF 1
 IF 214761_at is MF 0 THEN  is MF 0
 IF  THEN  is MF 1
 IF  THEN  is MF 1
 ELSE :  is 1  

Membership functions : 
214761_at (2.70214 , 6.45902) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
85; 0.876618; 0.86232; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
86; 0.876618; 0.86505; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
87; 0.876618; 0.862024; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
88; 0.876618; 0.859468; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
89; 0.876618; 0.856649; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
90; 0.876618; 0.856459; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
91; 0.876618; 0.857344; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
92; 0.876618; 0.85024; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
93; 0.876618; 0.854667; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
94; 0.877019; 0.85855; 0.796502; 0.888021; 0.855699; 0.795238;0.343402
95; 0.877019; 0.851986; 0.718601; 0.998264; 0.899495; 0.995595;0.300022
96; 0.877019; 0.856835; 0.718601; 0.998264; 0.899495; 0.995595;0.300022
97; 0.877019; 0.866743; 0.788553; 0.99566; 0.922515; 0.99002;0.263209
98; 0.877019; 0.865028; 0.788553; 0.99566; 0.922515; 0.99002;0.263209
99; 0.916149; 0.810799; 0.788553; 0.99566; 0.922515; 0.99002;0.263209
100; 0.916149; 0.815051; 0.788553; 0.99566; 0.922515; 0.99002;0.263209
101; 0.916149; 0.824939; 0.788553; 0.99566; 0.922515; 0.99002;0.263209
102; 0.916149; 0.833076; 0.788553; 0.99566; 0.922515; 0.99002;0.263209
103; 0.916149; 0.851802; 0.788553; 0.99566; 0.922515; 0.99002;0.263209
104; 0.916149; 0.86178; 0.788553; 0.99566; 0.922515; 0.99002;0.263209
105; 0.92296; 0.861664; 0.810811; 0.992188; 0.92813; 0.982659;0.257562
106; 0.92296; 0.868872; 0.810811; 0.992188; 0.92813; 0.982659;0.257562
107; 0.92296; 0.874572; 0.810811; 0.992188; 0.92813; 0.982659;0.257562
108; 0.92296; 0.872708; 0.810811; 0.992188; 0.92813; 0.982659;0.257562
109; 0.925407; 0.874235; 0.823529; 0.986979; 0.929253; 0.971857;0.265203
110; 0.925407; 0.873598; 0.823529; 0.986979; 0.929253; 0.971857;0.265203
111; 0.925407; 0.880522; 0.823529; 0.986979; 0.929253; 0.971857;0.265203
112; 0.925407; 0.874698; 0.823529; 0.986979; 0.929253; 0.971857;0.265203
113; 0.925407; 0.879167; 0.823529; 0.986979; 0.929253; 0.971857;0.265203
114; 0.925563; 0.866998; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
115; 0.925563; 0.875853; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
116; 0.925563; 0.882007; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
117; 0.925563; 0.881865; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
118; 0.925563; 0.884128; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
119; 0.925563; 0.890234; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
120; 0.925563; 0.894442; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
121; 0.925563; 0.893573; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
122; 0.925563; 0.89967; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
123; 0.925563; 0.905588; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
124; 0.925563; 0.906633; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
125; 0.925563; 0.903784; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
126; 0.925563; 0.902199; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
127; 0.925563; 0.896882; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
128; 0.925563; 0.904945; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
129; 0.925563; 0.910524; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
130; 0.925563; 0.907056; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
131; 0.925563; 0.905888; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
132; 0.925563; 0.897703; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
133; 0.925563; 0.89757; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
134; 0.925563; 0.887544; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
135; 0.925563; 0.883409; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
136; 0.925563; 0.889827; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
137; 0.925563; 0.889153; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
138; 0.925563; 0.88008; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
139; 0.925563; 0.892974; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
140; 0.925563; 0.876435; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
141; 0.925563; 0.853742; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
142; 0.925563; 0.855955; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
143; 0.925563; 0.847759; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
144; 0.925563; 0.852177; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
145; 0.925563; 0.861356; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
146; 0.925563; 0.851744; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
147; 0.925563; 0.85803; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
148; 0.925563; 0.857089; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
149; 0.925563; 0.855949; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
150; 0.925563; 0.825379; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
151; 0.925563; 0.832164; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
152; 0.925563; 0.834744; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
153; 0.925563; 0.861646; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
154; 0.925563; 0.867859; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
155; 0.925563; 0.873058; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
156; 0.925563; 0.873797; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
157; 0.925563; 0.878617; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
158; 0.925563; 0.884605; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
159; 0.925563; 0.884841; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
160; 0.925563; 0.878827; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
161; 0.925563; 0.871053; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
162; 0.925563; 0.879642; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
163; 0.925563; 0.870473; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
164; 0.925563; 0.865563; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
165; 0.925563; 0.867233; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
166; 0.925563; 0.867582; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
167; 0.925563; 0.864042; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
168; 0.925563; 0.862148; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
169; 0.925563; 0.862499; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
170; 0.925563; 0.862775; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
171; 0.925563; 0.869279; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
172; 0.925563; 0.86942; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
173; 0.925563; 0.870293; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
174; 0.925563; 0.850621; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
175; 0.925563; 0.862148; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
176; 0.925563; 0.871943; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
177; 0.925563; 0.871605; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
178; 0.925563; 0.886473; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
179; 0.925563; 0.888452; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
180; 0.925563; 0.894236; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
181; 0.925563; 0.901833; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
182; 0.925563; 0.900745; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
183; 0.925563; 0.904368; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
184; 0.925563; 0.906399; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
185; 0.925563; 0.909591; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
186; 0.925563; 0.905677; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
187; 0.925563; 0.903763; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
188; 0.925563; 0.897017; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
189; 0.925563; 0.891777; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
190; 0.925563; 0.902935; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
191; 0.925563; 0.899817; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
192; 0.925563; 0.904503; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
193; 0.925563; 0.910267; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
194; 0.925563; 0.910462; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
195; 0.925563; 0.902726; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
196; 0.925563; 0.900662; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
197; 0.925563; 0.90834; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
198; 0.925563; 0.915277; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
199; 0.925563; 0.909526; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
200; 0.925563; 0.912006; 0.82194; 0.988715; 0.929815; 0.975472;0.261703


#Population Rules
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
1; 0.513831; 0.439925; 0.875994; 0.438368; 0.592925; 0.459933;0.529133
2; 0.672079; 0.428796; 0.72655; 0.960938; 0.878158; 0.910359;0.362217
3; 0.725281; 0.439498; 0.891892; 0.886285; 0.888265; 0.810694;0.448133
4; 0.671876; 0.443408; 0.891892; 0.886285; 0.888265; 0.810694;0.448133
5; 0.692813; 0.439206; 0.891892; 0.886285; 0.888265; 0.810694;0.448133
6; 0.708222; 0.437352; 0.891892; 0.886285; 0.888265; 0.810694;0.448133
7; 0.68618; 0.441441; 0.891892; 0.886285; 0.888265; 0.810694;0.448133
8; 0.701084; 0.441767; 0.891892; 0.886285; 0.888265; 0.810694;0.448133
9; 0.700397; 0.465403; 0.891892; 0.886285; 0.888265; 0.810694;0.448133
10; 0.722593; 0.472627; 0.841017; 0.916667; 0.889949; 0.8464;0.291709
11; 0.722593; 0.47776; 0.844197; 0.924479; 0.896126; 0.859223;0.288426
12; 0.736111; 0.464279; 0.882353; 0.896701; 0.891634; 0.823442;0.291797
13; 0.781215; 0.493168; 0.798092; 0.934028; 0.886019; 0.868512;0.299942
14; 0.781664; 0.481895; 0.904611; 0.838542; 0.861875; 0.753642;0.338937
15; 0.781664; 0.478101; 0.887122; 0.864583; 0.872544; 0.781513;0.321731
16; 0.786717; 0.489076; 0.885533; 0.868056; 0.874228; 0.785614;0.319905
17; 0.786717; 0.48273; 0.868044; 0.884549; 0.87872; 0.804124;0.314718
18; 0.787484; 0.473269; 0.868044; 0.884549; 0.87872; 0.804124;0.314718
19; 0.787484; 0.458945; 0.868044; 0.884549; 0.87872; 0.804124;0.314718
20; 0.787484; 0.494323; 0.882353; 0.878472; 0.879843; 0.798561;0.316654
21; 0.787489; 0.510949; 0.882353; 0.878472; 0.879843; 0.798561;0.316654
22; 0.789292; 0.513402; 0.882353; 0.878472; 0.879843; 0.798561;0.316654
23; 0.87342; 0.50652; 0.755167; 0.917535; 0.860191; 0.833333;0.334242
24; 0.87342; 0.505816; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
25; 0.875828; 0.515635; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
26; 0.876618; 0.509521; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
27; 0.876618; 0.501316; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
28; 0.876618; 0.499593; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
29; 0.876618; 0.509402; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
30; 0.876618; 0.521436; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
31; 0.876618; 0.530503; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
32; 0.876618; 0.517212; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
33; 0.876618; 0.533468; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
34; 0.876618; 0.517179; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
35; 0.876618; 0.536704; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
36; 0.876618; 0.535315; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
37; 0.876618; 0.546938; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
38; 0.876618; 0.542372; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
39; 0.876618; 0.559912; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
40; 0.876618; 0.543447; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
41; 0.876618; 0.584822; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
42; 0.876618; 0.576524; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
43; 0.876618; 0.54622; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
44; 0.876618; 0.541168; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
45; 0.876618; 0.542485; 0.81717; 0.867188; 0.849523; 0.770615;0.34453
46; 0.876618; 0.534112; 0.796502; 0.888021; 0.855699; 0.795238;0.343402
47; 0.876618; 0.547367; 0.718601; 0.998264; 0.899495; 0.995595;0.300022
48; 0.891224; 0.577648; 0.788553; 0.99566; 0.922515; 0.99002;0.263209
49; 0.916149; 0.558568; 0.788553; 0.99566; 0.922515; 0.99002;0.263209
50; 0.916149; 0.559285; 0.788553; 0.99566; 0.922515; 0.99002;0.263209
51; 0.916149; 0.562012; 0.788553; 0.99566; 0.922515; 0.99002;0.263209
52; 0.916149; 0.551071; 0.810811; 0.992188; 0.92813; 0.982659;0.257562
53; 0.916149; 0.580737; 0.810811; 0.992188; 0.92813; 0.982659;0.257562
54; 0.916149; 0.581838; 0.810811; 0.992188; 0.92813; 0.982659;0.257562
55; 0.92296; 0.582987; 0.823529; 0.986979; 0.929253; 0.971857;0.265203
56; 0.92296; 0.588943; 0.823529; 0.986979; 0.929253; 0.971857;0.265203
57; 0.925407; 0.588018; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
58; 0.925407; 0.589914; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
59; 0.925563; 0.585327; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
60; 0.925563; 0.61566; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
61; 0.925563; 0.600668; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
62; 0.925563; 0.600349; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
63; 0.925563; 0.615773; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
64; 0.925563; 0.623424; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
65; 0.925563; 0.605569; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
66; 0.925563; 0.618607; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
67; 0.925563; 0.61277; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
68; 0.925563; 0.608692; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
69; 0.925563; 0.598972; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
70; 0.925563; 0.595786; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
71; 0.925563; 0.599756; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
72; 0.925563; 0.596677; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
73; 0.925563; 0.626149; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
74; 0.925563; 0.601187; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
75; 0.925563; 0.615421; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
76; 0.925563; 0.617607; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
77; 0.925563; 0.602841; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
78; 0.925563; 0.594518; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
79; 0.925563; 0.576048; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
80; 0.925563; 0.607683; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
81; 0.925563; 0.610545; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
82; 0.925563; 0.623399; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
83; 0.925563; 0.611684; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
84; 0.925563; 0.602759; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
85; 0.925563; 0.598327; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
86; 0.925563; 0.595521; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
87; 0.925563; 0.630003; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
88; 0.925563; 0.606382; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
89; 0.925563; 0.618369; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
90; 0.925563; 0.597792; 0.82194; 0.988715; 0.929815; 0.975472;0.261703
