#Summary : 
#Best fitness Pop 1;0.930287
#Best fitness Pop 2;0.931051
#Std deviation Pop 1;0.232956
#Std deviation Pop 2;0.185231
#Sensitivity;0.914149
#Specificity;0.992188
#Accuracy;0.964627
#PPV;0.984589
#RMSE;0.204703
#RRSE;0.861942
#RAE;0.394803
#MSE;0.0419034
#ADM;0.914373
#MDM;0.000743717
#Size;0.333333
#OverLearn;0.5

#Parameters : 
#Generations;150
#Population size;200
#Number of rules;3
#Number of var per rule;3
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.025
#Fixed vars;0
#Sensitivity weight;1
#Specificity weight;1
#Accuracy weight;0
#PPV weight;1
#RMSE weight;0.6
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.1
#OverLearn weight;0

#Fuzzy system : 
 IF 214761_at is MF 1 THEN  is MF 1
 IF 1566363_at is MF 1 THEN  is MF 1
 IF 205051_s_at is MF 1 THEN  is MF 0
 ELSE :  is 0  

Membership functions : 
1566363_at (5.99404 , 13.0192) ; 205051_s_at (6.10365 , 9.38376) ; 214761_at (4.40337 , 6.60079) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
18; 0.903864; 0.684118; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
19; 0.903864; 0.698532; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
20; 0.903864; 0.728619; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
21; 0.903864; 0.712912; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
22; 0.903864; 0.708802; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
23; 0.903864; 0.702007; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
24; 0.903864; 0.698192; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
25; 0.903864; 0.715919; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
26; 0.903864; 0.701588; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
27; 0.903864; 0.710626; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
28; 0.903864; 0.696352; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
29; 0.903864; 0.708815; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
30; 0.904028; 0.697904; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
31; 0.904028; 0.700193; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
32; 0.904028; 0.705301; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
33; 0.904028; 0.679361; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
34; 0.904028; 0.677508; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
35; 0.904028; 0.692324; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
36; 0.904028; 0.687726; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
37; 0.904028; 0.682266; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
38; 0.904028; 0.691884; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
39; 0.904028; 0.665667; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
40; 0.904028; 0.65739; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
41; 0.904028; 0.633029; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
42; 0.904028; 0.670312; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
43; 0.904028; 0.65098; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
44; 0.904028; 0.657414; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
45; 0.904028; 0.642877; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
46; 0.904028; 0.635401; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
47; 0.904028; 0.621123; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
48; 0.904028; 0.660903; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
49; 0.904028; 0.632309; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
50; 0.904028; 0.628279; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
51; 0.904028; 0.633346; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
52; 0.904028; 0.630736; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
53; 0.904028; 0.628285; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
54; 0.904028; 0.613727; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
55; 0.904028; 0.630299; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
56; 0.904028; 0.613057; 0.844197; 0.991319; 0.93936; 0.981516;0.24353
57; 0.904028; 0.591277; 0.844197; 0.991319; 0.93936; 0.981516;0.24353
58; 0.904028; 0.641703; 0.885533; 0.987847; 0.951713; 0.975482;0.238832
59; 0.904028; 0.621875; 0.885533; 0.987847; 0.951713; 0.975482;0.238832
60; 0.904028; 0.636398; 0.885533; 0.987847; 0.951713; 0.975482;0.238832
61; 0.911591; 0.612045; 0.885533; 0.987847; 0.951713; 0.975482;0.238832
62; 0.920897; 0.650871; 0.885533; 0.987847; 0.951713; 0.975482;0.238832
63; 0.92093; 0.62279; 0.893482; 0.984375; 0.952274; 0.968966;0.232712
64; 0.92093; 0.647733; 0.893482; 0.984375; 0.952274; 0.968966;0.232712
65; 0.92093; 0.646742; 0.893482; 0.984375; 0.952274; 0.968966;0.232712
66; 0.92093; 0.6534; 0.893482; 0.984375; 0.952274; 0.968966;0.232712
67; 0.92093; 0.618237; 0.893482; 0.984375; 0.952274; 0.968966;0.232712
68; 0.921913; 0.674413; 0.888712; 0.987847; 0.952836; 0.975567;0.237439
69; 0.921913; 0.670465; 0.888712; 0.987847; 0.952836; 0.975567;0.237439
70; 0.921913; 0.659698; 0.888712; 0.987847; 0.952836; 0.975567;0.237439
71; 0.921913; 0.671834; 0.888712; 0.987847; 0.952836; 0.975567;0.237439
72; 0.921913; 0.649049; 0.888712; 0.987847; 0.952836; 0.975567;0.237439
73; 0.922146; 0.666332; 0.880763; 0.990451; 0.951713; 0.980531;0.23392
74; 0.922146; 0.669081; 0.880763; 0.990451; 0.951713; 0.980531;0.23392
75; 0.922146; 0.648941; 0.880763; 0.990451; 0.951713; 0.980531;0.23392
76; 0.922146; 0.673108; 0.880763; 0.990451; 0.951713; 0.980531;0.23392
77; 0.922146; 0.675587; 0.880763; 0.990451; 0.951713; 0.980531;0.23392
78; 0.922146; 0.659211; 0.880763; 0.990451; 0.951713; 0.980531;0.23392
79; 0.922146; 0.679331; 0.880763; 0.990451; 0.951713; 0.980531;0.23392
80; 0.922146; 0.694052; 0.880763; 0.990451; 0.951713; 0.980531;0.23392
81; 0.922146; 0.721311; 0.880763; 0.990451; 0.951713; 0.980531;0.23392
82; 0.922146; 0.724511; 0.880763; 0.990451; 0.951713; 0.980531;0.23392
83; 0.922146; 0.74814; 0.880763; 0.990451; 0.951713; 0.980531;0.23392
84; 0.922146; 0.734431; 0.880763; 0.990451; 0.951713; 0.980531;0.23392
85; 0.922146; 0.744196; 0.880763; 0.990451; 0.951713; 0.980531;0.23392
86; 0.922146; 0.743342; 0.9062; 0.988715; 0.959573; 0.977702;0.21128
87; 0.922146; 0.763286; 0.9062; 0.988715; 0.959573; 0.977702;0.21128
88; 0.922146; 0.722349; 0.926868; 0.982639; 0.962942; 0.966833;0.203318
89; 0.922146; 0.727956; 0.926868; 0.982639; 0.962942; 0.966833;0.203318
90; 0.922154; 0.732986; 0.926868; 0.982639; 0.962942; 0.966833;0.203318
91; 0.922154; 0.703353; 0.926868; 0.982639; 0.962942; 0.966833;0.203318
92; 0.922154; 0.721894; 0.926868; 0.982639; 0.962942; 0.966833;0.203318
93; 0.927244; 0.732077; 0.926868; 0.982639; 0.962942; 0.966833;0.203318
94; 0.928036; 0.742603; 0.922099; 0.985243; 0.962942; 0.971524;0.202202
95; 0.928036; 0.766533; 0.922099; 0.985243; 0.962942; 0.971524;0.202202
96; 0.928036; 0.795134; 0.922099; 0.985243; 0.962942; 0.971524;0.202202
97; 0.928036; 0.788604; 0.922099; 0.985243; 0.962942; 0.971524;0.202202
98; 0.928036; 0.806832; 0.922099; 0.985243; 0.962942; 0.971524;0.202202
99; 0.928036; 0.798115; 0.922099; 0.985243; 0.962942; 0.971524;0.202202
100; 0.928036; 0.808318; 0.922099; 0.985243; 0.962942; 0.971524;0.202202
101; 0.928036; 0.815829; 0.922099; 0.985243; 0.962942; 0.971524;0.202202
102; 0.928036; 0.796483; 0.922099; 0.985243; 0.962942; 0.971524;0.202202
103; 0.928036; 0.780632; 0.922099; 0.985243; 0.962942; 0.971524;0.202202
104; 0.928036; 0.79738; 0.922099; 0.985243; 0.962942; 0.971524;0.202202
105; 0.928036; 0.812424; 0.922099; 0.985243; 0.962942; 0.971524;0.202202
106; 0.928036; 0.809291; 0.922099; 0.985243; 0.962942; 0.971524;0.202202
107; 0.928448; 0.80183; 0.918919; 0.986979; 0.962942; 0.974705;0.202786
108; 0.928448; 0.814687; 0.918919; 0.986979; 0.962942; 0.974705;0.202786
109; 0.928448; 0.806567; 0.918919; 0.986979; 0.962942; 0.974705;0.202786
110; 0.928448; 0.815279; 0.918919; 0.986979; 0.962942; 0.974705;0.202786
111; 0.928448; 0.797283; 0.918919; 0.986979; 0.962942; 0.974705;0.202786
112; 0.928448; 0.777862; 0.918919; 0.986979; 0.962942; 0.974705;0.202786
113; 0.928448; 0.767586; 0.918919; 0.986979; 0.962942; 0.974705;0.202786
114; 0.928921; 0.769157; 0.920509; 0.986979; 0.963504; 0.974747;0.202459
115; 0.928921; 0.7308; 0.920509; 0.986979; 0.963504; 0.974747;0.202459
116; 0.928921; 0.738305; 0.920509; 0.986979; 0.963504; 0.974747;0.202459
117; 0.928921; 0.744714; 0.920509; 0.986979; 0.963504; 0.974747;0.202459
118; 0.928921; 0.752916; 0.920509; 0.986979; 0.963504; 0.974747;0.202459
119; 0.928921; 0.752653; 0.920509; 0.986979; 0.963504; 0.974747;0.202459
120; 0.928921; 0.779546; 0.920509; 0.986979; 0.963504; 0.974747;0.202459
121; 0.929003; 0.784798; 0.920509; 0.986979; 0.963504; 0.974747;0.201628
122; 0.929003; 0.803729; 0.920509; 0.986979; 0.963504; 0.974747;0.201628
123; 0.929003; 0.758709; 0.920509; 0.986979; 0.963504; 0.974747;0.201628
124; 0.929003; 0.793728; 0.920509; 0.986979; 0.963504; 0.974747;0.201628
125; 0.929003; 0.748644; 0.920509; 0.986979; 0.963504; 0.974747;0.201628
126; 0.929003; 0.761464; 0.91256; 0.990451; 0.962942; 0.981197;0.203956
127; 0.929003; 0.747633; 0.91256; 0.990451; 0.962942; 0.981197;0.203956
128; 0.929657; 0.737586; 0.925278; 0.986111; 0.964627; 0.973244;0.201561
129; 0.929657; 0.741672; 0.925278; 0.986111; 0.964627; 0.973244;0.201561
130; 0.929657; 0.741631; 0.925278; 0.986111; 0.964627; 0.973244;0.201561
131; 0.929657; 0.701985; 0.925278; 0.986111; 0.964627; 0.973244;0.201561
132; 0.929657; 0.737234; 0.925278; 0.986111; 0.964627; 0.973244;0.201561
133; 0.929657; 0.730522; 0.925278; 0.986111; 0.964627; 0.973244;0.201561
134; 0.929657; 0.74915; 0.925278; 0.986111; 0.964627; 0.973244;0.201561
135; 0.929711; 0.733526; 0.923688; 0.986979; 0.964627; 0.974832;0.203413
136; 0.929856; 0.737316; 0.923688; 0.986979; 0.964627; 0.974832;0.201929
137; 0.929856; 0.764828; 0.923688; 0.986979; 0.964627; 0.974832;0.201929
138; 0.929856; 0.75831; 0.923688; 0.986979; 0.964627; 0.974832;0.201929
139; 0.929856; 0.764159; 0.923688; 0.986979; 0.964627; 0.974832;0.201929
140; 0.929856; 0.740524; 0.923688; 0.986979; 0.964627; 0.974832;0.201929
141; 0.929856; 0.728722; 0.923688; 0.986979; 0.964627; 0.974832;0.201929
142; 0.929856; 0.736774; 0.923688; 0.986979; 0.964627; 0.974832;0.201929
143; 0.929856; 0.732334; 0.923688; 0.986979; 0.964627; 0.974832;0.201929
144; 0.929856; 0.724155; 0.923688; 0.986979; 0.964627; 0.974832;0.201929
145; 0.929856; 0.687946; 0.923688; 0.986979; 0.964627; 0.974832;0.201929
146; 0.929856; 0.690624; 0.923688; 0.986979; 0.964627; 0.974832;0.201929
147; 0.929856; 0.699006; 0.923688; 0.986979; 0.964627; 0.974832;0.201929
148; 0.930287; 0.723679; 0.920509; 0.988715; 0.964627; 0.978041;0.202393
149; 0.930287; 0.713546; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
150; 0.930287; 0.709588; 0.914149; 0.992188; 0.964627; 0.984589;0.204703


#Population Rules
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
1; 0.865586; 0.478788; 0.869634; 0.955729; 0.925323; 0.914716;0.253063
2; 0.860867; 0.488864; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
3; 0.903661; 0.498691; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
4; 0.903864; 0.491274; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
5; 0.878228; 0.501803; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
6; 0.903864; 0.484315; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
7; 0.903864; 0.456304; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
8; 0.903864; 0.471447; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
9; 0.903864; 0.470227; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
10; 0.903864; 0.480523; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
11; 0.903864; 0.477332; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
12; 0.903864; 0.471612; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
13; 0.903864; 0.486129; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
14; 0.903864; 0.501841; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
15; 0.903864; 0.527406; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
16; 0.903864; 0.518565; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
17; 0.904028; 0.493594; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
18; 0.904028; 0.501729; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
19; 0.904028; 0.503415; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
20; 0.904028; 0.499756; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
21; 0.904028; 0.494203; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
22; 0.904028; 0.516174; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
23; 0.904028; 0.513869; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
24; 0.904028; 0.530438; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
25; 0.904028; 0.515855; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
26; 0.904028; 0.518592; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
27; 0.904028; 0.516099; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
28; 0.911848; 0.535089; 0.844197; 0.991319; 0.93936; 0.981516;0.24353
29; 0.904028; 0.52028; 0.885533; 0.987847; 0.951713; 0.975482;0.238832
30; 0.919306; 0.51526; 0.885533; 0.987847; 0.951713; 0.975482;0.238832
31; 0.919306; 0.510018; 0.885533; 0.987847; 0.951713; 0.975482;0.238832
32; 0.915646; 0.514618; 0.885533; 0.987847; 0.951713; 0.975482;0.238832
33; 0.920897; 0.494224; 0.893482; 0.984375; 0.952274; 0.968966;0.232712
34; 0.920897; 0.493598; 0.893482; 0.984375; 0.952274; 0.968966;0.232712
35; 0.92093; 0.497302; 0.893482; 0.984375; 0.952274; 0.968966;0.232712
36; 0.92093; 0.499103; 0.893482; 0.984375; 0.952274; 0.968966;0.232712
37; 0.92093; 0.50205; 0.888712; 0.987847; 0.952836; 0.975567;0.237439
38; 0.92093; 0.505633; 0.888712; 0.987847; 0.952836; 0.975567;0.237439
39; 0.92093; 0.528333; 0.888712; 0.987847; 0.952836; 0.975567;0.237439
40; 0.92093; 0.519099; 0.880763; 0.990451; 0.951713; 0.980531;0.23392
41; 0.921913; 0.512101; 0.880763; 0.990451; 0.951713; 0.980531;0.23392
42; 0.922146; 0.500666; 0.880763; 0.990451; 0.951713; 0.980531;0.23392
43; 0.922146; 0.507168; 0.880763; 0.990451; 0.951713; 0.980531;0.23392
44; 0.922146; 0.49913; 0.880763; 0.990451; 0.951713; 0.980531;0.23392
45; 0.922146; 0.500415; 0.880763; 0.990451; 0.951713; 0.980531;0.23392
46; 0.922146; 0.484611; 0.880763; 0.990451; 0.951713; 0.980531;0.23392
47; 0.922146; 0.495309; 0.880763; 0.990451; 0.951713; 0.980531;0.23392
48; 0.922146; 0.494546; 0.880763; 0.990451; 0.951713; 0.980531;0.23392
49; 0.922146; 0.495237; 0.880763; 0.990451; 0.951713; 0.980531;0.23392
50; 0.922146; 0.50431; 0.9062; 0.988715; 0.959573; 0.977702;0.21128
51; 0.926824; 0.493535; 0.926868; 0.982639; 0.962942; 0.966833;0.203318
52; 0.926824; 0.504774; 0.926868; 0.982639; 0.962942; 0.966833;0.203318
53; 0.926824; 0.486954; 0.926868; 0.982639; 0.962942; 0.966833;0.203318
54; 0.926824; 0.501212; 0.926868; 0.982639; 0.962942; 0.966833;0.203318
55; 0.927205; 0.490826; 0.926868; 0.982639; 0.962942; 0.966833;0.203318
56; 0.927205; 0.492197; 0.926868; 0.982639; 0.962942; 0.966833;0.203318
57; 0.927244; 0.520475; 0.922099; 0.985243; 0.962942; 0.971524;0.202202
58; 0.927244; 0.523024; 0.922099; 0.985243; 0.962942; 0.971524;0.202202
59; 0.927668; 0.495342; 0.922099; 0.985243; 0.962942; 0.971524;0.202202
60; 0.928036; 0.483254; 0.922099; 0.985243; 0.962942; 0.971524;0.202202
61; 0.928036; 0.480721; 0.922099; 0.985243; 0.962942; 0.971524;0.202202
62; 0.928036; 0.480981; 0.922099; 0.985243; 0.962942; 0.971524;0.202202
63; 0.928036; 0.464267; 0.922099; 0.985243; 0.962942; 0.971524;0.202202
64; 0.928036; 0.48561; 0.922099; 0.985243; 0.962942; 0.971524;0.202202
65; 0.928036; 0.501618; 0.922099; 0.985243; 0.962942; 0.971524;0.202202
66; 0.928036; 0.512034; 0.922099; 0.985243; 0.962942; 0.971524;0.202202
67; 0.928036; 0.507836; 0.922099; 0.985243; 0.962942; 0.971524;0.202202
68; 0.928036; 0.516237; 0.922099; 0.985243; 0.962942; 0.971524;0.202202
69; 0.928036; 0.502086; 0.918919; 0.986979; 0.962942; 0.974705;0.202786
70; 0.928036; 0.510746; 0.918919; 0.986979; 0.962942; 0.974705;0.202786
71; 0.928036; 0.487952; 0.918919; 0.986979; 0.962942; 0.974705;0.202786
72; 0.928036; 0.482072; 0.918919; 0.986979; 0.962942; 0.974705;0.202786
73; 0.928448; 0.496048; 0.918919; 0.986979; 0.962942; 0.974705;0.202786
74; 0.928448; 0.522016; 0.918919; 0.986979; 0.962942; 0.974705;0.202786
75; 0.928448; 0.523722; 0.918919; 0.986979; 0.962942; 0.974705;0.202786
76; 0.928448; 0.52586; 0.920509; 0.986979; 0.963504; 0.974747;0.202459
77; 0.928448; 0.540058; 0.920509; 0.986979; 0.963504; 0.974747;0.202459
78; 0.928648; 0.507777; 0.920509; 0.986979; 0.963504; 0.974747;0.202459
79; 0.928648; 0.49057; 0.920509; 0.986979; 0.963504; 0.974747;0.202459
80; 0.928921; 0.504205; 0.920509; 0.986979; 0.963504; 0.974747;0.202459
81; 0.928921; 0.508484; 0.920509; 0.986979; 0.963504; 0.974747;0.202459
82; 0.928921; 0.512636; 0.920509; 0.986979; 0.963504; 0.974747;0.201628
83; 0.928921; 0.499097; 0.920509; 0.986979; 0.963504; 0.974747;0.201628
84; 0.928921; 0.527829; 0.920509; 0.986979; 0.963504; 0.974747;0.201628
85; 0.928921; 0.543665; 0.920509; 0.986979; 0.963504; 0.974747;0.201628
86; 0.929308; 0.534092; 0.91256; 0.990451; 0.962942; 0.981197;0.203956
87; 0.929003; 0.535148; 0.91256; 0.990451; 0.962942; 0.981197;0.203956
88; 0.929003; 0.561163; 0.925278; 0.986111; 0.964627; 0.973244;0.201561
89; 0.928921; 0.532693; 0.925278; 0.986111; 0.964627; 0.973244;0.201561
90; 0.929003; 0.531806; 0.925278; 0.986111; 0.964627; 0.973244;0.201561
91; 0.929657; 0.539467; 0.925278; 0.986111; 0.964627; 0.973244;0.201561
92; 0.929657; 0.542385; 0.925278; 0.986111; 0.964627; 0.973244;0.201561
93; 0.929657; 0.526094; 0.925278; 0.986111; 0.964627; 0.973244;0.201561
94; 0.929657; 0.508962; 0.923688; 0.986979; 0.964627; 0.974832;0.203413
95; 0.929657; 0.513904; 0.923688; 0.986979; 0.964627; 0.974832;0.201929
96; 0.929711; 0.504069; 0.923688; 0.986979; 0.964627; 0.974832;0.201929
97; 0.929711; 0.519906; 0.923688; 0.986979; 0.964627; 0.974832;0.201929
98; 0.929856; 0.542957; 0.923688; 0.986979; 0.964627; 0.974832;0.201929
99; 0.929856; 0.515257; 0.923688; 0.986979; 0.964627; 0.974832;0.201929
100; 0.929856; 0.536722; 0.923688; 0.986979; 0.964627; 0.974832;0.201929
101; 0.929856; 0.545089; 0.923688; 0.986979; 0.964627; 0.974832;0.201929
102; 0.929856; 0.528541; 0.923688; 0.986979; 0.964627; 0.974832;0.201929
103; 0.929856; 0.522516; 0.923688; 0.986979; 0.964627; 0.974832;0.201929
104; 0.929856; 0.537395; 0.923688; 0.986979; 0.964627; 0.974832;0.201929
105; 0.929856; 0.55166; 0.923688; 0.986979; 0.964627; 0.974832;0.201929
106; 0.929856; 0.540108; 0.920509; 0.988715; 0.964627; 0.978041;0.202393
107; 0.931051; 0.526775; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
108; 0.929856; 0.511041; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
109; 0.930287; 0.529403; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
110; 0.930287; 0.532492; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
111; 0.930287; 0.530944; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
112; 0.930287; 0.519021; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
113; 0.930287; 0.5252; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
114; 0.930287; 0.537966; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
115; 0.930287; 0.514682; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
116; 0.930287; 0.526784; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
117; 0.930287; 0.533336; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
118; 0.930287; 0.537133; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
119; 0.930287; 0.527701; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
120; 0.930287; 0.514212; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
121; 0.930287; 0.524634; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
122; 0.930287; 0.519914; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
123; 0.930287; 0.532626; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
124; 0.930287; 0.532496; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
125; 0.930287; 0.534249; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
126; 0.930287; 0.561091; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
127; 0.930287; 0.534657; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
128; 0.930287; 0.510099; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
129; 0.930287; 0.522529; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
130; 0.930287; 0.511487; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
131; 0.930287; 0.509127; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
132; 0.930287; 0.497786; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
133; 0.930287; 0.519511; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
134; 0.930287; 0.512506; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
135; 0.930287; 0.504891; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
136; 0.930287; 0.509208; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
137; 0.930287; 0.512539; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
138; 0.930287; 0.527197; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
139; 0.930287; 0.512009; 0.914149; 0.992188; 0.964627; 0.984589;0.204703
