#Summary : 
#Best fitness Pop 1;0.911915
#Best fitness Pop 2;0.919318
#Std deviation Pop 1;0.231009
#Std deviation Pop 2;0.185632
#Sensitivity;0.922099
#Specificity;0.977431
#Accuracy;0.957889
#PPV;0.957096
#RMSE;0.195311
#RRSE;0.890652
#RAE;0.405683
#MSE;0.0381463
#ADM;0.934958
#MDM;0.0308582
#Size;0.333333
#OverLearn;0.444807

#Parameters : 
#Generations;150
#Population size;200
#Number of rules;3
#Number of var per rule;3
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.025
#Fixed vars;0
#Sensitivity weight;1
#Specificity weight;1
#Accuracy weight;0
#PPV weight;1
#RMSE weight;0.2
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.1
#OverLearn weight;0

#Fuzzy system : 
 IF 214761_at is MF 1 THEN  is MF 1
 IF 1566363_at is MF 1 AND 221558_s_at is MF 1 THEN  is MF 1
 IF  THEN  is MF 1
 ELSE :  is 0  

Membership functions : 
1566363_at (7.83017 , 12.2209) ; 221558_s_at (5.55434 , 9.59903) ; 214761_at (3.48187 , 5.46664) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
25; 0.911844; 0.65738; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
26; 0.911844; 0.671664; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
27; 0.911844; 0.679696; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
28; 0.911844; 0.665221; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
29; 0.911844; 0.677385; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
30; 0.911905; 0.690023; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
31; 0.911905; 0.669149; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
32; 0.911905; 0.697452; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
33; 0.911905; 0.669843; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
34; 0.911905; 0.68817; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
35; 0.911905; 0.677914; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
36; 0.911905; 0.69183; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
37; 0.911905; 0.707548; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
38; 0.911905; 0.685709; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
39; 0.911905; 0.640651; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
40; 0.911905; 0.638238; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
41; 0.911905; 0.635113; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
42; 0.911905; 0.629279; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
43; 0.911905; 0.650544; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
44; 0.911905; 0.602615; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
45; 0.911905; 0.624856; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
46; 0.911905; 0.600411; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
47; 0.911905; 0.598178; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
48; 0.911905; 0.614401; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
49; 0.911905; 0.631973; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
50; 0.911905; 0.624933; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
51; 0.911905; 0.592418; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
52; 0.911905; 0.619039; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
53; 0.911905; 0.665991; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
54; 0.911905; 0.637451; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
55; 0.911905; 0.672541; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
56; 0.911905; 0.629854; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
57; 0.911905; 0.601505; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
58; 0.911905; 0.605811; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
59; 0.911905; 0.630822; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
60; 0.911905; 0.64602; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
61; 0.911905; 0.661941; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
62; 0.911905; 0.65273; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
63; 0.911905; 0.661746; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
64; 0.911905; 0.667709; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
65; 0.911905; 0.676757; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
66; 0.911905; 0.690145; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
67; 0.911905; 0.654601; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
68; 0.911905; 0.69911; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
69; 0.911905; 0.676255; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
70; 0.911905; 0.669265; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
71; 0.911912; 0.674032; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
72; 0.911912; 0.665831; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
73; 0.911912; 0.684019; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
74; 0.911912; 0.699762; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
75; 0.911912; 0.700242; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
76; 0.911912; 0.691296; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
77; 0.911912; 0.690883; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
78; 0.911912; 0.703056; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
79; 0.911912; 0.736557; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
80; 0.911912; 0.725747; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
81; 0.911912; 0.725799; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
82; 0.911912; 0.732975; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
83; 0.911912; 0.729941; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
84; 0.911912; 0.711121; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
85; 0.911912; 0.72993; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
86; 0.911912; 0.709643; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
87; 0.911912; 0.719424; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
88; 0.911912; 0.716426; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
89; 0.911912; 0.701945; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
90; 0.911912; 0.698828; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
91; 0.911912; 0.683695; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
92; 0.911912; 0.70486; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
93; 0.911912; 0.721807; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
94; 0.911912; 0.739541; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
95; 0.911912; 0.756869; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
96; 0.911912; 0.762218; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
97; 0.911912; 0.771241; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
98; 0.911912; 0.804022; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
99; 0.911912; 0.778664; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
100; 0.911912; 0.769412; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
101; 0.911912; 0.758082; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
102; 0.911912; 0.76169; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
103; 0.911912; 0.767739; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
104; 0.911912; 0.774372; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
105; 0.911912; 0.789772; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
106; 0.911912; 0.791072; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
107; 0.911912; 0.793369; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
108; 0.911912; 0.798364; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
109; 0.911912; 0.796913; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
110; 0.911912; 0.78803; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
111; 0.911912; 0.769228; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
112; 0.911912; 0.750198; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
113; 0.911912; 0.739182; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
114; 0.911912; 0.756444; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
115; 0.911912; 0.721306; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
116; 0.911912; 0.724698; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
117; 0.911912; 0.720935; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
118; 0.911912; 0.741415; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
119; 0.911912; 0.72138; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
120; 0.911912; 0.751088; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
121; 0.911912; 0.765167; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
122; 0.911912; 0.790054; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
123; 0.911912; 0.741653; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
124; 0.911912; 0.77576; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
125; 0.911912; 0.741078; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
126; 0.911912; 0.743474; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
127; 0.911912; 0.729479; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
128; 0.911912; 0.721653; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
129; 0.911912; 0.72025; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
130; 0.911912; 0.71994; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
131; 0.911912; 0.686237; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
132; 0.911912; 0.719973; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
133; 0.911912; 0.717964; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
134; 0.911912; 0.732103; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
135; 0.911912; 0.710779; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
136; 0.911912; 0.725575; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
137; 0.911912; 0.749339; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
138; 0.911912; 0.747348; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
139; 0.911912; 0.752331; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
140; 0.911915; 0.731135; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
141; 0.911915; 0.716233; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
142; 0.911915; 0.71948; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
143; 0.911915; 0.718322; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
144; 0.911915; 0.711971; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
145; 0.911915; 0.682074; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
146; 0.911915; 0.681156; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
147; 0.911915; 0.696585; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
148; 0.911915; 0.732887; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
149; 0.911915; 0.719551; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
150; 0.911915; 0.71692; 0.883943; 0.950521; 0.927007; 0.907015;0.252913


#Population Rules
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
1; 0.87071; 0.458616; 0.869634; 0.955729; 0.925323; 0.914716;0.253063
2; 0.866837; 0.468598; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
3; 0.911485; 0.479638; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
4; 0.911844; 0.470693; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
5; 0.883885; 0.481992; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
6; 0.911844; 0.454197; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
7; 0.911844; 0.445297; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
8; 0.911844; 0.448426; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
9; 0.911844; 0.449549; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
10; 0.911844; 0.46152; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
11; 0.911844; 0.452466; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
12; 0.911844; 0.47339; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
13; 0.911844; 0.473571; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
14; 0.911844; 0.483958; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
15; 0.911844; 0.49395; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
16; 0.911844; 0.490553; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
17; 0.911844; 0.465425; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
18; 0.911905; 0.476251; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
19; 0.911905; 0.479188; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
20; 0.911905; 0.471833; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
21; 0.911905; 0.481923; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
22; 0.911905; 0.504479; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
23; 0.911905; 0.481914; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
24; 0.911905; 0.497114; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
25; 0.911905; 0.483959; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
26; 0.911905; 0.495059; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
27; 0.911905; 0.494026; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
28; 0.911905; 0.485458; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
29; 0.911905; 0.474638; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
30; 0.911905; 0.480602; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
31; 0.911905; 0.461473; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
32; 0.911905; 0.465079; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
33; 0.911905; 0.466392; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
34; 0.911905; 0.468056; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
35; 0.911905; 0.45111; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
36; 0.911905; 0.459993; 0.883943; 0.950521; 0.927007; 0.907015;0.253182
37; 0.911905; 0.469088; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
38; 0.911905; 0.463176; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
39; 0.911905; 0.487744; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
40; 0.911912; 0.473301; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
41; 0.911912; 0.483245; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
42; 0.911912; 0.476978; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
43; 0.911912; 0.484711; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
44; 0.911912; 0.474395; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
45; 0.911912; 0.458643; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
46; 0.911912; 0.465518; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
47; 0.911912; 0.490929; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
48; 0.911912; 0.484367; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
49; 0.911912; 0.490939; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
50; 0.911912; 0.486899; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
51; 0.911912; 0.48981; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
52; 0.911912; 0.477757; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
53; 0.911912; 0.467001; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
54; 0.911912; 0.479915; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
55; 0.911912; 0.459065; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
56; 0.911912; 0.469346; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
57; 0.911912; 0.473251; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
58; 0.911912; 0.478515; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
59; 0.911912; 0.481331; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
60; 0.911912; 0.481602; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
61; 0.911912; 0.465824; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
62; 0.911912; 0.473759; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
63; 0.911912; 0.460734; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
64; 0.911912; 0.473806; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
65; 0.911912; 0.486365; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
66; 0.911912; 0.470395; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
67; 0.911912; 0.483379; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
68; 0.911912; 0.493289; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
69; 0.911912; 0.491797; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
70; 0.911912; 0.466763; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
71; 0.911912; 0.472445; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
72; 0.911912; 0.48419; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
73; 0.911912; 0.470219; 0.883943; 0.950521; 0.927007; 0.907015;0.252992
74; 0.911912; 0.48937; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
75; 0.911912; 0.508132; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
76; 0.911915; 0.525596; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
77; 0.911915; 0.532286; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
78; 0.911915; 0.507175; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
79; 0.911915; 0.485237; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
80; 0.911915; 0.495812; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
81; 0.911915; 0.506943; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
82; 0.911915; 0.495643; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
83; 0.911915; 0.484377; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
84; 0.911915; 0.496657; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
85; 0.911915; 0.496339; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
86; 0.911915; 0.486752; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
87; 0.911915; 0.479548; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
88; 0.911915; 0.507062; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
89; 0.911915; 0.51075; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
90; 0.911915; 0.504357; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
91; 0.911915; 0.51275; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
92; 0.911915; 0.513331; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
93; 0.911915; 0.506174; 0.883943; 0.950521; 0.927007; 0.907015;0.252913
94; 0.918571; 0.506151; 0.860095; 0.991319; 0.944975; 0.981851;0.227892
95; 0.918571; 0.49614; 0.860095; 0.991319; 0.944975; 0.981851;0.227892
96; 0.918571; 0.49021; 0.860095; 0.991319; 0.944975; 0.981851;0.227892
97; 0.918571; 0.495043; 0.860095; 0.991319; 0.944975; 0.981851;0.227892
98; 0.918571; 0.52172; 0.860095; 0.991319; 0.944975; 0.981851;0.227892
99; 0.918571; 0.491913; 0.860095; 0.991319; 0.944975; 0.981851;0.227892
100; 0.918571; 0.510682; 0.860095; 0.991319; 0.944975; 0.981851;0.227892
101; 0.918571; 0.502433; 0.860095; 0.991319; 0.944975; 0.981851;0.227892
102; 0.918571; 0.492093; 0.860095; 0.991319; 0.944975; 0.981851;0.227892
103; 0.918571; 0.506568; 0.860095; 0.991319; 0.944975; 0.981851;0.227892
104; 0.918571; 0.512933; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
105; 0.918571; 0.523154; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
106; 0.918571; 0.500562; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
107; 0.919318; 0.507849; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
108; 0.918571; 0.509146; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
109; 0.918571; 0.519198; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
110; 0.918571; 0.50672; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
111; 0.918571; 0.506725; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
112; 0.914617; 0.515996; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
113; 0.914617; 0.522546; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
114; 0.918571; 0.517414; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
115; 0.918571; 0.513948; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
116; 0.914617; 0.510703; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
117; 0.914617; 0.499023; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
118; 0.914617; 0.509563; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
119; 0.917326; 0.50343; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
120; 0.918571; 0.491843; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
121; 0.918571; 0.494952; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
122; 0.918571; 0.488275; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
123; 0.918571; 0.492105; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
124; 0.918571; 0.508918; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
125; 0.914617; 0.511031; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
126; 0.918571; 0.520452; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
127; 0.918571; 0.521797; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
128; 0.918571; 0.488999; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
129; 0.918571; 0.496406; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
130; 0.918571; 0.487838; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
131; 0.914617; 0.476268; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
132; 0.914617; 0.472928; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
133; 0.918571; 0.498624; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
134; 0.918571; 0.493841; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
135; 0.914617; 0.490293; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
136; 0.917326; 0.481583; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
137; 0.918571; 0.480087; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
138; 0.918571; 0.491574; 0.922099; 0.977431; 0.957889; 0.957096;0.195311
