#Summary : 
#Best fitness Pop 1;0.941772
#Best fitness Pop 2;0.941772
#Std deviation Pop 1;0.159403
#Std deviation Pop 2;0.155641
#Sensitivity;0.798092
#Specificity;0.99566
#Accuracy;0.925884
#PPV;0.990138
#RMSE;0.259842
#RRSE;1.50012
#RAE;1.15288
#MSE;0.0675181
#ADM;0.880715
#MDM;0.0020723
#Size;1
#OverLearn;0.5

#Parameters : 
#Generations;100
#Population size;200
#Number of rules;3
#Number of var per rule;3
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.025
#Fixed vars;0
#Sensitivity weight;0
#Specificity weight;0
#Accuracy weight;0
#PPV weight;1
#RMSE weight;1
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;1
#OverLearn weight;0

#Fuzzy system : 
 IF  THEN  is MF 0
 IF  THEN  is MF 0
 IF 214761_at is MF 1 THEN  is MF 1
 ELSE :  is 0  

Membership functions : 
214761_at (3.12744 , 7.66406) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
96; 0.941772; 0.829327; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
97; 0.941772; 0.822965; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
98; 0.941772; 0.837653; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
99; 0.941772; 0.831913; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
100; 0.941772; 0.830211; 0.798092; 0.99566; 0.925884; 0.990138;0.259842


#Population Rules
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
1; 0.922011; 0.423422; 0.834658; 0.96875; 0.921393; 0.935829;0.261395
2; 0.816796; 0.440757; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
3; 0.924062; 0.443531; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
4; 0.924062; 0.45885; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
5; 0.924062; 0.46932; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
6; 0.924062; 0.458493; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
7; 0.924062; 0.436866; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
8; 0.924062; 0.45829; 0.774245; 0.979167; 0.906794; 0.953033;0.286052
9; 0.924062; 0.458064; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
10; 0.924392; 0.466892; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
11; 0.925051; 0.466352; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
12; 0.925051; 0.48015; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
13; 0.925051; 0.474152; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
14; 0.925051; 0.490999; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
15; 0.925051; 0.490756; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
16; 0.925051; 0.492231; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
17; 0.925051; 0.467202; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
18; 0.925051; 0.484567; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
19; 0.925051; 0.471538; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
20; 0.925051; 0.475704; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
21; 0.925051; 0.476604; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
22; 0.925051; 0.484226; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
23; 0.925051; 0.480862; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
24; 0.925051; 0.510064; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
25; 0.925051; 0.504591; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
26; 0.925051; 0.502733; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
27; 0.925051; 0.508518; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
28; 0.925051; 0.512051; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
29; 0.925051; 0.490109; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
30; 0.925051; 0.490279; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
31; 0.925051; 0.489761; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
32; 0.925051; 0.479805; 0.782194; 0.979167; 0.909601; 0.953488;0.283377
33; 0.925051; 0.487378; 0.782194; 0.979167; 0.909601; 0.953488;0.282979
34; 0.925051; 0.482953; 0.801272; 0.993924; 0.925884; 0.986301;0.267257
35; 0.925051; 0.48208; 0.810811; 0.992188; 0.92813; 0.982659;0.255243
36; 0.939478; 0.485761; 0.810811; 0.992188; 0.92813; 0.982659;0.255243
37; 0.940168; 0.502229; 0.810811; 0.992188; 0.92813; 0.982659;0.255243
38; 0.940168; 0.499171; 0.810811; 0.992188; 0.92813; 0.982659;0.255243
39; 0.940168; 0.524835; 0.809221; 0.993056; 0.92813; 0.984526;0.256295
40; 0.940168; 0.522743; 0.801272; 0.993924; 0.925884; 0.986301;0.259284
41; 0.940587; 0.471938; 0.801272; 0.993924; 0.925884; 0.986301;0.259284
42; 0.940601; 0.477276; 0.801272; 0.993924; 0.925884; 0.986301;0.259284
43; 0.940601; 0.496201; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
44; 0.940601; 0.496932; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
45; 0.940601; 0.483634; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
46; 0.941772; 0.47582; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
47; 0.941772; 0.483899; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
48; 0.941772; 0.469498; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
49; 0.941772; 0.465372; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
50; 0.941772; 0.463845; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
51; 0.941772; 0.481466; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
52; 0.941772; 0.475768; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
53; 0.941772; 0.467717; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
54; 0.941772; 0.483656; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
55; 0.941772; 0.473321; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
56; 0.941772; 0.474032; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
57; 0.941772; 0.468062; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
58; 0.941772; 0.461747; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
59; 0.941772; 0.465242; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
60; 0.941772; 0.463368; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
61; 0.941772; 0.459197; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
62; 0.941772; 0.458197; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
63; 0.941772; 0.457935; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
64; 0.941772; 0.467253; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
65; 0.941772; 0.460435; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
66; 0.941772; 0.465422; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
67; 0.941772; 0.470703; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
68; 0.941772; 0.472052; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
69; 0.941772; 0.472243; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
70; 0.941772; 0.45682; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
71; 0.941772; 0.47468; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
72; 0.941772; 0.465037; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
73; 0.941772; 0.474864; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
74; 0.941772; 0.475692; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
75; 0.941772; 0.493885; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
76; 0.941772; 0.491544; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
77; 0.941772; 0.518151; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
78; 0.941772; 0.505518; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
79; 0.941772; 0.484898; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
80; 0.941772; 0.487694; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
81; 0.941772; 0.506752; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
82; 0.941772; 0.505879; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
83; 0.941772; 0.514632; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
84; 0.941772; 0.508773; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
85; 0.941772; 0.53157; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
86; 0.941772; 0.489108; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
87; 0.941772; 0.496524; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
88; 0.941772; 0.496413; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
89; 0.941772; 0.507977; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
90; 0.941772; 0.47811; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
91; 0.941772; 0.489004; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
92; 0.941772; 0.505468; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
93; 0.941772; 0.49228; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
94; 0.941772; 0.485739; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
95; 0.941772; 0.494384; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
96; 0.941772; 0.490677; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
97; 0.941772; 0.493454; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
98; 0.941772; 0.516835; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
99; 0.941772; 0.502097; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
100; 0.941772; 0.492468; 0.798092; 0.99566; 0.925884; 0.990138;0.259842
